,datetime,temp.a,light.a,temp.b,light.b,temp.c,light.c
1958,7/11/23 4:00,21.18722222,0,21.09111111,0,20.805,0
1959,7/11/23 4:15,21.28222222,0,21.18722222,0,21.18722222,0
1960,7/11/23 4:30,21.47277778,0,21.37777778,0,20.90111111,0
1961,7/11/23 4:45,21.18722222,0,21.18722222,0,20.805,0
1962,7/11/23 5:00,21.09111111,0,21.09111111,0,20.805,0
1963,7/11/23 5:15,21.18722222,0,21.09111111,0,20.90111111,0
1964,7/11/23 5:30,21.09111111,0,21.09111111,0,20.90111111,0
1965,7/11/23 5:45,21.09111111,0,21.09111111,0,20.90111111,0
1966,7/11/23 6:00,21.18722222,1,21.09111111,0,20.90111111,0
1967,7/11/23 6:15,21.18722222,2,21.18722222,0,21.28222222,0
1968,7/11/23 6:30,21.37777778,3,21.28222222,0,21.18722222,0
1969,7/11/23 6:45,21.28222222,4,21.28222222,0,20.805,0
1970,7/11/23 7:00,21.37777778,6,21.28222222,1,20.99611111,1
1971,7/11/23 7:15,21.37777778,10,21.28222222,2,21.28222222,2
1972,7/11/23 7:30,21.37777778,12,21.28222222,3,21.28222222,2
1973,7/11/23 7:45,21.47277778,15,21.37777778,3,21.28222222,3
1974,7/11/23 8:00,21.47277778,18,21.37777778,4,21.37777778,3
1975,7/11/23 8:15,21.47277778,22,21.47277778,5,21.28222222,4
1976,7/11/23 8:30,21.47277778,25,21.47277778,6,21.37777778,4
1977,7/11/23 8:45,21.47277778,29,21.47277778,7,21.47277778,4
1978,7/11/23 9:00,21.56888889,34,21.47277778,8,20.90111111,5
1979,7/11/23 9:15,21.66388889,36,21.66388889,8,20.99611111,5
1980,7/11/23 9:30,21.37777778,39,21.28222222,9,20.99611111,6
1981,7/11/23 9:45,21.28222222,41,21.18722222,9,20.805,3
1982,7/11/23 10:00,20.99611111,33,20.99611111,8,20.71,3
1983,7/11/23 10:15,20.805,35,20.805,10,20.805,5
1984,7/11/23 10:30,20.90111111,35,20.805,11,20.71,5
1985,7/11/23 10:45,20.90111111,39,20.805,11,20.23388889,2
1986,7/11/23 11:00,20.615,28,20.615,8,20.04277778,6
1987,7/11/23 11:15,20.615,39,20.51888889,11,19.85277778,9
1988,7/11/23 11:30,20.805,55,20.71,15,19.85277778,9
1989,7/11/23 11:45,21.37777778,55,21.18722222,16,20.23388889,11
1990,7/11/23 12:00,21.76,64,21.66388889,17,20.71,10
1991,7/11/23 12:15,21.09111111,67,20.99611111,16,20.90111111,12
1992,7/11/23 12:30,20.99611111,59,20.99611111,15,20.99611111,13
1993,7/11/23 12:45,21.09111111,63,20.99611111,15,20.99611111,15
1994,7/11/23 13:00,20.99611111,50,20.99611111,13,21.09111111,14
1995,7/11/23 13:15,21.09111111,56,20.99611111,14,21.09111111,11
1996,7/11/23 13:30,21.09111111,58,21.09111111,15,20.13777778,5
1997,7/11/23 13:45,20.805,42,20.805,11,20.13777778,7
1998,7/11/23 14:00,20.51888889,51,20.42388889,11,20.13777778,4
1999,7/11/23 14:15,20.42388889,41,20.32888889,9,20.04277778,3
2000,7/11/23 14:30,20.32888889,37,20.32888889,8,19.94777778,2
2001,7/11/23 14:45,20.32888889,27,20.23388889,6,19.85277778,2
2002,7/11/23 15:00,20.23388889,22,20.23388889,5,19.85277778,2
2003,7/11/23 15:15,20.23388889,20,20.13777778,4,19.85277778,5
2004,7/11/23 15:30,20.23388889,5,20.13777778,1,20.04277778,1
2005,7/11/23 15:45,20.13777778,24,20.04277778,5,20.51888889,9
2006,7/11/23 16:00,20.23388889,33,20.23388889,7,20.805,10
2007,7/11/23 16:15,20.99611111,36,20.805,8,20.99611111,7
2008,7/11/23 16:30,21.18722222,32,21.09111111,7,20.23388889,2
2009,7/11/23 16:45,20.99611111,18,20.90111111,4,20.23388889,2
2010,7/11/23 17:00,20.32888889,17,20.32888889,4,19.94777778,3
2011,7/11/23 17:15,20.32888889,16,20.23388889,3,19.94777778,3
2012,7/11/23 17:30,20.71,15,20.615,3,19.94777778,2
2013,7/11/23 17:45,21.28222222,12,21.28222222,2,19.28222222,1
2014,7/11/23 18:00,20.90111111,9,20.90111111,2,19.47222222,1
2015,7/11/23 18:15,20.42388889,7,20.23388889,1,19.66222222,1
2016,7/11/23 18:30,21.47277778,5,21.47277778,1,20.99611111,0
2017,7/11/23 18:45,21.56888889,4,21.47277778,0,20.23388889,0
2018,7/11/23 19:00,20.71,2,20.615,0,20.32888889,0
2019,7/11/23 19:15,20.51888889,1,20.42388889,0,20.51888889,0
2020,7/11/23 19:30,20.99611111,1,20.90111111,0,20.99611111,0
2021,7/11/23 19:45,21.47277778,0,21.37777778,0,21.18722222,0
2022,7/11/23 20:00,21.76,0,21.66388889,0,21.76,0
2023,7/11/23 20:15,21.76,0,21.66388889,0,21.66388889,0
2024,7/11/23 20:30,21.855,0,21.76,0,21.66388889,0
2025,7/11/23 20:45,21.855,0,21.855,0,21.76,0
2026,7/11/23 21:00,21.95111111,0,21.855,0,21.76,0
2027,7/11/23 21:15,21.95111111,0,21.95111111,0,21.28222222,0
2028,7/11/23 21:30,21.855,0,21.855,0,19.94777778,0
2029,7/11/23 21:45,21.37777778,0,21.28222222,0,19.94777778,0
2030,7/11/23 22:00,21.66388889,0,21.66388889,0,19.75777778,0
2031,7/11/23 22:15,21.37777778,0,21.28222222,0,19.85277778,0
2032,7/11/23 22:30,21.66388889,0,21.66388889,0,19.94777778,0
2033,7/11/23 22:45,22.14222222,0,22.04611111,0,19.85277778,0
2034,7/11/23 23:00,21.37777778,0,21.09111111,0,19.94777778,0
2035,7/11/23 23:15,20.42388889,0,20.23388889,0,19.85277778,0
2036,7/11/23 23:30,20.71,0,20.615,0,19.94777778,0
2037,7/11/23 23:45,21.28222222,0,21.28222222,0,19.94777778,0
2038,7/12/23 0:00,21.76,0,21.66388889,0,20.90111111,0
2039,7/12/23 0:15,21.66388889,0,21.56888889,0,20.71,0
2040,7/12/23 0:30,21.47277778,0,21.37777778,0,19.94777778,0
2041,7/12/23 0:45,21.28222222,0,21.18722222,0,20.13777778,0
2042,7/12/23 1:00,21.09111111,0,20.90111111,0,20.04277778,0
2043,7/12/23 1:15,20.51888889,0,20.32888889,0,19.94777778,0
2044,7/12/23 1:30,20.13777778,0,20.04277778,0,20.13777778,0
2045,7/12/23 1:45,20.13777778,0,20.13777778,0,20.23388889,0
2046,7/12/23 2:00,20.23388889,0,20.13777778,0,19.47222222,0
2047,7/12/23 2:15,20.23388889,0,20.23388889,0,19.18722222,0
2048,7/12/23 2:30,20.23388889,0,20.23388889,0,19.09222222,0
2049,7/12/23 2:45,19.47222222,0,19.47222222,0,19.09222222,0
2050,7/12/23 3:00,20.23388889,0,20.04277778,0,19.18722222,0
2051,7/12/23 3:15,19.47222222,0,19.37722222,0,19.18722222,0
2052,7/12/23 3:30,19.47222222,0,19.37722222,0,19.47222222,0
2053,7/12/23 3:45,19.37722222,0,19.37722222,0,19.47222222,0
2054,7/12/23 4:00,19.85277778,0,19.75777778,0,19.47222222,0
2055,7/12/23 4:15,19.75777778,0,19.66222222,0,19.94777778,0
2056,7/12/23 4:30,20.42388889,0,20.32888889,0,20.23388889,0
2057,7/12/23 4:45,20.42388889,0,20.32888889,0,20.13777778,0
2058,7/12/23 5:00,20.32888889,0,20.32888889,0,20.23388889,0
2059,7/12/23 5:15,20.23388889,0,20.23388889,0,19.85277778,0
2060,7/12/23 5:30,20.13777778,0,20.04277778,0,19.47222222,0
2061,7/12/23 5:45,19.94777778,0,19.85277778,0,19.75777778,0
2062,7/12/23 6:00,20.99611111,0,20.90111111,0,19.09222222,0
2063,7/12/23 6:15,19.94777778,1,19.75777778,0,18.52111111,0
2064,7/12/23 6:30,18.61611111,2,18.61611111,0,18.52111111,0
2065,7/12/23 6:45,19.18722222,2,18.71111111,0,18.90111111,0
2066,7/12/23 7:00,20.32888889,4,20.23388889,0,19.66222222,0
2067,7/12/23 7:15,20.23388889,6,20.23388889,1,19.75777778,1
2068,7/12/23 7:30,20.615,8,20.615,1,19.75777778,1
2069,7/12/23 7:45,20.99611111,9,20.90111111,2,20.23388889,2
2070,7/12/23 8:00,21.37777778,10,21.37777778,2,20.90111111,1
2071,7/12/23 8:15,21.855,11,21.76,2,21.18722222,2
2072,7/12/23 8:30,21.855,12,21.855,3,20.32888889,2
2073,7/12/23 8:45,21.855,14,21.76,3,19.37722222,3
2074,7/12/23 9:00,22.14222222,14,22.04611111,3,19.09222222,2
2075,7/12/23 9:15,22.23777778,16,22.23777778,4,18.99611111,3
2076,7/12/23 9:30,22.14222222,18,22.14222222,4,18.99611111,4
2077,7/12/23 9:45,22.04611111,19,21.95111111,5,18.99611111,4
2078,7/12/23 10:00,21.855,21,21.66388889,5,18.99611111,6
2079,7/12/23 10:15,21.56888889,62,21.47277778,18,18.99611111,8
2080,7/12/23 10:30,19.94777778,64,19.94777778,19,19.37722222,10
2081,7/12/23 10:45,19.66222222,72,19.56722222,22,19.18722222,10
2082,7/12/23 11:00,19.37722222,70,19.37722222,21,18.90111111,9
2083,7/12/23 11:15,19.37722222,78,19.37722222,23,18.90111111,11
2084,7/12/23 11:30,19.66222222,83,19.56722222,25,19.37722222,15
2085,7/12/23 11:45,19.85277778,88,19.75777778,27,19.18722222,16
2086,7/12/23 12:00,19.85277778,84,19.75777778,26,20.04277778,21
2087,7/12/23 12:15,20.04277778,89,19.94777778,27,20.04277778,21
2088,7/12/23 12:30,20.13777778,91,20.04277778,27,19.94777778,23
2089,7/12/23 12:45,20.13777778,102,20.13777778,29,19.94777778,24
2090,7/12/23 13:00,20.13777778,94,20.13777778,28,19.85277778,18
2091,7/12/23 13:15,20.13777778,90,20.04277778,26,19.85277778,19
2092,7/12/23 13:30,20.13777778,86,20.04277778,26,19.75777778,18
2093,7/12/23 13:45,20.04277778,82,19.94777778,25,19.75777778,18
2094,7/12/23 14:00,20.04277778,82,20.04277778,25,19.75777778,19
2095,7/12/23 14:15,20.04277778,73,19.94777778,23,19.75777778,17
2096,7/12/23 14:30,20.04277778,66,19.94777778,20,19.56722222,15
2097,7/12/23 14:45,20.04277778,58,19.94777778,16,19.18722222,13
2098,7/12/23 15:00,19.85277778,63,19.85277778,19,20.51888889,11
2099,7/12/23 15:15,20.23388889,61,20.13777778,20,19.28222222,9
2100,7/12/23 15:30,20.615,56,20.51888889,18,20.42388889,9
2101,7/12/23 15:45,20.71,47,20.615,15,20.13777778,9
2102,7/12/23 16:00,20.32888889,38,20.32888889,12,20.13777778,8
2103,7/12/23 16:15,20.51888889,35,20.51888889,11,20.71,14
2104,7/12/23 16:30,20.42388889,26,20.32888889,8,20.615,10
2105,7/12/23 16:45,20.51888889,31,20.51888889,9,20.23388889,10
2106,7/12/23 17:00,20.32888889,23,20.23388889,7,19.28222222,5
2107,7/12/23 17:15,19.85277778,18,19.85277778,5,19.28222222,4
2108,7/12/23 17:30,19.94777778,10,19.85277778,3,19.75777778,2
2109,7/12/23 17:45,20.13777778,27,20.04277778,8,19.28222222,5
2110,7/12/23 18:00,20.23388889,21,20.13777778,7,19.85277778,4
2111,7/12/23 18:15,20.32888889,12,20.23388889,3,19.37722222,1
2112,7/12/23 18:30,19.85277778,3,19.75777778,0,18.99611111,0
2113,7/12/23 18:45,19.28222222,6,19.18722222,1,18.90111111,0
2114,7/12/23 19:00,19.09222222,5,18.99611111,1,18.80611111,0
2115,7/12/23 19:15,19.18722222,3,19.09222222,0,18.99611111,0
2116,7/12/23 19:30,20.615,1,20.51888889,0,19.94777778,0
2117,7/12/23 19:45,20.90111111,0,20.90111111,0,19.47222222,0
2118,7/12/23 20:00,20.23388889,0,20.13777778,0,19.56722222,0
2119,7/12/23 20:15,20.99611111,0,20.99611111,0,19.18722222,0
2120,7/12/23 20:30,20.90111111,0,20.90111111,0,19.09222222,0
2121,7/12/23 20:45,21.56888889,0,21.47277778,0,20.13777778,0
2122,7/12/23 21:00,21.76,0,21.66388889,0,20.99611111,0
2123,7/12/23 21:15,21.855,0,21.76,0,20.805,0
2124,7/12/23 21:30,21.56888889,0,21.56888889,0,20.805,0
2125,7/12/23 21:45,21.56888889,0,21.56888889,0,18.80611111,0
2126,7/12/23 22:00,21.47277778,0,21.47277778,0,21.56888889,0
2127,7/12/23 22:15,21.56888889,0,21.56888889,0,19.37722222,0
2128,7/12/23 22:30,21.76,0,21.76,0,19.47222222,0
2129,7/12/23 22:45,21.95111111,0,21.95111111,0,19.75777778,0
2130,7/12/23 23:00,19.85277778,0,19.75777778,0,18.99611111,0
2131,7/12/23 23:15,19.18722222,0,19.18722222,0,18.90111111,0
2132,7/12/23 23:30,19.09222222,0,18.99611111,0,18.42611111,0
2133,7/12/23 23:45,19.09222222,0,18.99611111,0,18.42611111,0
2134,7/13/23 0:00,19.18722222,0,19.18722222,0,18.90111111,0
2135,7/13/23 0:15,20.13777778,0,20.04277778,0,19.37722222,0
2136,7/13/23 0:30,20.90111111,0,20.805,0,19.47222222,0
2137,7/13/23 0:45,20.23388889,0,20.13777778,0,19.56722222,0
2138,7/13/23 1:00,20.13777778,0,20.04277778,0,20.04277778,0
2139,7/13/23 1:15,20.04277778,0,20.04277778,0,18.52111111,0
2140,7/13/23 1:30,20.13777778,0,20.13777778,0,18.80611111,0
2141,7/13/23 1:45,20.32888889,0,20.23388889,0,18.80611111,0
2142,7/13/23 2:00,20.51888889,0,20.42388889,0,18.80611111,0
2143,7/13/23 2:15,19.37722222,0,19.18722222,0,19.09222222,0
2144,7/13/23 2:30,18.99611111,0,18.99611111,0,19.18722222,0
2145,7/13/23 2:45,19.18722222,0,19.09222222,0,19.09222222,0
2146,7/13/23 3:00,19.28222222,0,19.18722222,0,19.18722222,0
2147,7/13/23 3:15,19.28222222,0,19.18722222,0,19.37722222,0
2148,7/13/23 3:30,19.28222222,0,19.18722222,0,19.66222222,0
2149,7/13/23 3:45,19.28222222,0,19.28222222,0,20.04277778,0
2150,7/13/23 4:00,19.66222222,0,19.56722222,0,20.23388889,0
2151,7/13/23 4:15,19.94777778,0,19.85277778,0,19.85277778,0
2152,7/13/23 4:30,20.13777778,0,20.13777778,0,20.13777778,0
2153,7/13/23 4:45,20.23388889,0,20.23388889,0,19.47222222,0
2154,7/13/23 5:00,19.85277778,0,19.85277778,0,19.56722222,0
2155,7/13/23 5:15,19.66222222,0,19.56722222,0,19.56722222,0
2156,7/13/23 5:30,19.66222222,0,19.66222222,0,19.56722222,0
2157,7/13/23 5:45,19.66222222,0,19.66222222,0,19.47222222,0
2158,7/13/23 6:00,19.66222222,1,19.56722222,0,18.90111111,0
2159,7/13/23 6:15,19.66222222,3,19.66222222,0,19.18722222,0
2160,7/13/23 6:30,19.66222222,5,19.66222222,1,18.99611111,0
2161,7/13/23 6:45,19.85277778,8,19.75777778,2,19.28222222,1
2162,7/13/23 7:00,19.85277778,11,19.85277778,3,18.80611111,1
2163,7/13/23 7:15,20.04277778,10,19.94777778,2,17.855,1
2164,7/13/23 7:30,19.47222222,8,19.37722222,2,18.33111111,1
2165,7/13/23 7:45,18.90111111,14,18.71111111,4,18.42611111,2
2166,7/13/23 8:00,19.85277778,21,19.75777778,6,19.09222222,3
2167,7/13/23 8:15,20.32888889,23,20.23388889,6,19.28222222,4
2168,7/13/23 8:30,19.94777778,23,19.85277778,6,18.80611111,4
2169,7/13/23 8:45,20.71,28,20.51888889,8,18.99611111,5
2170,7/13/23 9:00,20.99611111,32,20.99611111,10,19.47222222,5
2171,7/13/23 9:15,21.37777778,33,21.28222222,10,19.75777778,6
2172,7/13/23 9:30,21.09111111,35,20.99611111,11,18.61611111,6
2173,7/13/23 9:45,20.71,40,20.71,12,19.28222222,7
2174,7/13/23 10:00,20.90111111,47,20.805,14,19.09222222,7
2175,7/13/23 10:15,21.28222222,29,21.18722222,9,18.90111111,7
2176,7/13/23 10:30,20.99611111,52,20.90111111,16,18.52111111,8
2177,7/13/23 10:45,20.42388889,55,20.32888889,16,19.09222222,10
2178,7/13/23 11:00,21.09111111,67,20.805,18,18.23611111,9
2179,7/13/23 11:15,19.94777778,69,19.85277778,18,18.23611111,9
2180,7/13/23 11:30,18.52111111,75,18.42611111,18,18.23611111,12
2181,7/13/23 11:45,18.42611111,83,18.33111111,19,18.14,13
2182,7/13/23 12:00,18.61611111,92,18.42611111,22,18.33111111,15
2183,7/13/23 12:15,19.66222222,94,19.56722222,23,18.33111111,15
2184,7/13/23 12:30,19.66222222,66,19.56722222,17,18.71111111,13
2185,7/13/23 12:45,19.56722222,89,19.47222222,23,19.37722222,23
2186,7/13/23 13:00,19.47222222,60,19.37722222,16,19.47222222,15
2187,7/13/23 13:15,19.47222222,56,19.37722222,14,19.75777778,16
2188,7/13/23 13:30,19.56722222,50,19.56722222,13,20.23388889,15
2189,7/13/23 13:45,19.94777778,43,19.85277778,11,20.32888889,13
2190,7/13/23 14:00,20.23388889,47,20.13777778,12,19.37722222,14
2191,7/13/23 14:15,20.23388889,51,20.23388889,13,19.47222222,13
2192,7/13/23 14:30,20.23388889,27,20.23388889,7,19.47222222,7
2193,7/13/23 14:45,19.85277778,67,19.66222222,19,19.47222222,22
2194,7/13/23 15:00,19.66222222,21,19.56722222,6,19.56722222,5
2195,7/13/23 15:15,19.75777778,17,19.66222222,4,19.56722222,4
2196,7/13/23 15:30,19.75777778,56,19.66222222,17,19.56722222,15
2197,7/13/23 15:45,19.75777778,53,19.66222222,15,19.75777778,13
2198,7/13/23 16:00,19.75777778,52,19.66222222,15,19.75777778,14
2199,7/13/23 16:15,19.75777778,23,19.75777778,6,19.94777778,8
2200,7/13/23 16:30,19.85277778,36,19.75777778,11,20.42388889,11
2201,7/13/23 16:45,20.13777778,13,20.04277778,3,20.42388889,3
2202,7/13/23 17:00,20.04277778,11,19.94777778,2,20.13777778,1
2203,7/13/23 17:15,20.615,8,20.51888889,2,19.85277778,1
2204,7/13/23 17:30,20.71,10,20.615,2,19.94777778,1
2205,7/13/23 17:45,19.85277778,10,19.75777778,2,19.56722222,2
2206,7/13/23 18:00,19.66222222,9,19.56722222,2,19.47222222,2
2207,7/13/23 18:15,19.56722222,11,19.56722222,2,19.47222222,2
2208,7/13/23 18:30,20.32888889,9,20.13777778,2,19.56722222,2
2209,7/13/23 18:45,21.28222222,8,20.99611111,2,19.28222222,1
2210,7/13/23 19:00,19.66222222,6,19.56722222,1,19.09222222,0
2211,7/13/23 19:15,19.09222222,3,18.99611111,0,18.80611111,0
2212,7/13/23 19:30,18.99611111,2,18.90111111,0,18.61611111,0
2213,7/13/23 19:45,19.18722222,0,19.09222222,0,18.52111111,0
2214,7/13/23 20:00,20.13777778,0,19.94777778,0,18.42611111,0
2215,7/13/23 20:15,19.18722222,0,19.09222222,0,18.42611111,0
2216,7/13/23 20:30,19.09222222,0,18.99611111,0,18.52111111,0
2217,7/13/23 20:45,18.71111111,0,18.61611111,0,18.71111111,0
2218,7/13/23 21:00,18.90111111,0,18.80611111,0,19.37722222,0
2219,7/13/23 21:15,19.85277778,0,19.85277778,0,19.94777778,0
2220,7/13/23 21:30,20.99611111,0,20.90111111,0,20.32888889,0
2221,7/13/23 21:45,21.47277778,0,21.37777778,0,20.71,0
2222,7/13/23 22:00,21.56888889,0,21.56888889,0,19.85277778,0
2223,7/13/23 22:15,21.47277778,0,21.47277778,0,19.75777778,0
2224,7/13/23 22:30,21.56888889,0,21.56888889,0,20.04277778,0
2225,7/13/23 22:45,21.66388889,0,21.66388889,0,19.85277778,0
2226,7/13/23 23:00,21.56888889,0,21.56888889,0,18.90111111,0
2227,7/13/23 23:15,21.56888889,0,21.56888889,0,19.75777778,0
2228,7/13/23 23:30,21.66388889,0,21.66388889,0,20.32888889,0
2229,7/13/23 23:45,21.37777778,0,21.28222222,0,20.04277778,0
2230,7/14/23 0:00,20.42388889,0,20.32888889,0,18.33111111,0
2231,7/14/23 0:15,18.61611111,0,18.52111111,0,18.42611111,0
2232,7/14/23 0:30,18.52111111,0,18.52111111,0,19.09222222,0
2233,7/14/23 0:45,18.90111111,0,18.80611111,0,18.99611111,0
2234,7/14/23 1:00,18.80611111,0,18.71111111,0,18.90111111,0
2235,7/14/23 1:15,18.99611111,0,18.90111111,0,18.80611111,0
2236,7/14/23 1:30,20.615,0,20.51888889,0,18.80611111,0
2237,7/14/23 1:45,20.805,0,20.805,0,18.71111111,0
2238,7/14/23 2:00,20.90111111,0,20.805,0,18.99611111,0
2239,7/14/23 2:15,19.37722222,0,19.28222222,0,19.18722222,0
2240,7/14/23 2:30,19.28222222,0,19.18722222,0,19.28222222,0
2241,7/14/23 2:45,21.18722222,0,20.805,0,19.47222222,0
2242,7/14/23 3:00,20.90111111,0,20.71,0,19.47222222,0
2243,7/14/23 3:15,19.56722222,0,19.56722222,0,19.37722222,0
2244,7/14/23 3:30,19.66222222,0,19.66222222,0,19.37722222,0
2245,7/14/23 3:45,20.13777778,0,19.94777778,0,18.99611111,0
2246,7/14/23 4:00,20.51888889,0,20.51888889,0,20.51888889,0
2247,7/14/23 4:15,20.615,0,20.615,0,18.61611111,0
2248,7/14/23 4:30,20.71,0,20.71,0,20.805,0
2249,7/14/23 4:45,20.71,0,20.615,0,21.28222222,0
2250,7/14/23 5:00,20.99611111,0,20.99611111,0,21.28222222,0
2251,7/14/23 5:15,21.09111111,0,21.09111111,0,20.99611111,0
2252,7/14/23 5:30,21.09111111,0,20.99611111,0,20.04277778,0
2253,7/14/23 5:45,20.32888889,0,20.23388889,0,19.85277778,0
2254,7/14/23 6:00,20.04277778,0,19.94777778,0,19.75777778,0
2255,7/14/23 6:15,19.85277778,1,19.75777778,0,19.66222222,0
2256,7/14/23 6:30,19.56722222,1,19.47222222,0,19.09222222,0
2257,7/14/23 6:45,19.37722222,3,19.28222222,1,18.99611111,1
2258,7/14/23 7:00,19.47222222,8,19.37722222,2,19.09222222,3
2259,7/14/23 7:15,19.66222222,6,19.56722222,1,18.90111111,1
2260,7/14/23 7:30,19.56722222,10,19.47222222,3,18.80611111,2
2261,7/14/23 7:45,18.99611111,7,18.90111111,2,18.80611111,2
2262,7/14/23 8:00,18.90111111,6,18.90111111,2,18.80611111,1
2263,7/14/23 8:15,19.37722222,6,19.28222222,2,19.09222222,1
2264,7/14/23 8:30,19.94777778,7,19.94777778,2,18.90111111,0
2265,7/14/23 8:45,19.28222222,5,19.28222222,2,18.23611111,0
2266,7/14/23 9:00,19.37722222,4,19.37722222,1,18.71111111,0
2267,7/14/23 9:15,20.13777778,2,20.04277778,0,19.47222222,0
2268,7/14/23 9:30,20.615,2,20.615,0,19.75777778,0
2269,7/14/23 9:45,20.71,2,20.615,0,19.47222222,0
2270,7/14/23 10:00,19.94777778,1,19.85277778,0,19.56722222,0
2271,7/14/23 10:15,19.94777778,3,19.85277778,1,19.75777778,0
2272,7/14/23 10:30,20.23388889,7,20.13777778,2,19.75777778,1
2273,7/14/23 10:45,20.51888889,6,20.51888889,2,19.56722222,1
2274,7/14/23 11:00,20.04277778,4,20.04277778,1,19.75777778,0
2275,7/14/23 11:15,20.51888889,7,20.42388889,2,19.94777778,1
2276,7/14/23 11:30,20.51888889,10,20.51888889,3,19.94777778,2
2277,7/14/23 11:45,20.32888889,14,20.23388889,5,20.13777778,3
2278,7/14/23 12:00,20.42388889,12,20.32888889,4,20.23388889,3
2279,7/14/23 12:15,20.42388889,40,20.42388889,16,18.23611111,9
2280,7/14/23 12:30,20.42388889,28,20.32888889,11,19.09222222,7
2281,7/14/23 12:45,20.42388889,3,20.42388889,2,19.09222222,2
2282,7/14/23 13:00,20.51888889,10,20.51888889,4,19.94777778,4
2283,7/14/23 13:15,20.90111111,12,20.805,5,20.42388889,5
2284,7/14/23 13:30,21.47277778,3,21.28222222,1,20.04277778,1
2285,7/14/23 13:45,21.855,13,21.76,5,18.90111111,3
2286,7/14/23 14:00,20.71,7,20.51888889,3,19.18722222,2
2287,7/14/23 14:15,19.37722222,8,19.37722222,3,20.13777778,4
2288,7/14/23 14:30,19.66222222,8,19.56722222,3,20.23388889,4
2289,7/14/23 14:45,20.04277778,8,19.94777778,3,20.32888889,3
2290,7/14/23 15:00,20.32888889,11,20.23388889,4,20.51888889,4
2291,7/14/23 15:15,20.42388889,10,20.42388889,4,20.90111111,7
2292,7/14/23 15:30,20.615,37,20.51888889,15,21.09111111,21
2293,7/14/23 15:45,20.71,16,20.71,6,21.09111111,7
2294,7/14/23 16:00,20.90111111,7,20.805,2,21.18722222,4
2295,7/14/23 16:15,20.99611111,9,20.90111111,3,21.28222222,4
2296,7/14/23 16:30,20.99611111,11,20.99611111,4,21.18722222,9
2297,7/14/23 16:45,21.09111111,11,20.99611111,4,21.18722222,5
2298,7/14/23 17:00,21.18722222,22,21.09111111,10,21.18722222,11
2299,7/14/23 17:15,21.18722222,12,21.09111111,5,21.18722222,10
2300,7/14/23 17:30,21.18722222,5,21.09111111,2,21.18722222,4
2301,7/14/23 17:45,21.18722222,2,21.09111111,0,21.09111111,1
2302,7/14/23 18:00,21.18722222,4,21.18722222,1,20.615,2
2303,7/14/23 18:15,20.90111111,4,20.71,1,20.615,3
2304,7/14/23 18:30,20.615,2,20.615,1,20.90111111,2
2305,7/14/23 18:45,20.71,2,20.615,0,21.09111111,0
2306,7/14/23 19:00,20.90111111,1,20.805,0,20.99611111,0
2307,7/14/23 19:15,21.09111111,0,20.99611111,0,20.615,0
2308,7/14/23 19:30,21.18722222,0,21.09111111,0,19.56722222,0
2309,7/14/23 19:45,20.13777778,0,20.13777778,0,19.37722222,0
2310,7/14/23 20:00,20.32888889,0,20.04277778,0,19.75777778,0
2311,7/14/23 20:15,21.09111111,0,20.90111111,0,19.75777778,0
2312,7/14/23 20:30,20.32888889,0,20.32888889,0,19.85277778,0
2313,7/14/23 20:45,20.13777778,0,20.13777778,0,20.13777778,0
2314,7/14/23 21:00,20.51888889,0,20.42388889,0,20.32888889,0
2315,7/14/23 21:15,21.28222222,0,21.09111111,0,18.61611111,0
2316,7/14/23 21:30,21.09111111,0,20.90111111,0,19.75777778,0
2317,7/14/23 21:45,19.94777778,0,19.85277778,0,19.47222222,0
2318,7/14/23 22:00,20.04277778,0,19.94777778,0,20.13777778,0
2319,7/14/23 22:15,20.32888889,0,20.23388889,0,19.94777778,0
2320,7/14/23 22:30,20.805,0,20.71,0,20.71,0
2321,7/14/23 22:45,20.99611111,0,20.90111111,0,20.32888889,0
2322,7/14/23 23:00,20.99611111,0,20.99611111,0,20.615,0
2323,7/14/23 23:15,21.09111111,0,21.09111111,0,20.615,0
2324,7/14/23 23:30,21.18722222,0,21.09111111,0,20.90111111,0
2325,7/14/23 23:45,21.28222222,0,21.18722222,0,20.23388889,0
2326,7/15/23 0:00,21.28222222,0,21.18722222,0,20.90111111,0
2327,7/15/23 0:15,21.28222222,0,21.28222222,0,20.71,0
2328,7/15/23 0:30,21.37777778,0,21.28222222,0,20.42388889,0
2329,7/15/23 0:45,21.37777778,0,21.37777778,0,20.13777778,0
2330,7/15/23 1:00,20.99611111,0,20.90111111,0,19.94777778,0
2331,7/15/23 1:15,20.32888889,0,20.13777778,0,18.99611111,0
2332,7/15/23 1:30,18.99611111,0,18.90111111,0,18.80611111,0
2333,7/15/23 1:45,18.90111111,0,18.80611111,0,18.90111111,0
2334,7/15/23 2:00,20.615,0,20.32888889,0,19.75777778,0
2335,7/15/23 2:15,20.32888889,0,20.23388889,0,18.99611111,0
2336,7/15/23 2:30,20.04277778,0,19.94777778,0,19.56722222,0
2337,7/15/23 2:45,20.90111111,0,20.90111111,0,20.23388889,0
2338,7/15/23 3:00,21.09111111,0,21.09111111,0,18.52111111,0
2339,7/15/23 3:15,20.90111111,0,20.71,0,18.90111111,0
2340,7/15/23 3:30,21.09111111,0,20.99611111,0,18.99611111,0
